ride_id,bike_type,cycle_brand,start_station,start_id,end_station,end_id,start_lat,start_lng,end_lat,end_lng,member_status,start_date,start_time,end_date,end_time,ride_time_mins,season,minutes_price,charge_percent,customer_id,first_name,last_name,email,birth_date,gender
98F150C0A15A9C7A,classic,brand3,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,non-member,1/2/2023,14:02:00,1/2/2023,14:16:00,14,Winter,0.05,1,93,Noah,Brown,NoahBrown@gmail.com,2/6/1965,male
B5E3F37123612E3C,classic,brand4,State St & Van Buren St,TA1305000035,Stetson Ave & South Water St,TA1308000029,41.88,-87.63,41.89,-87.62,member,1/11/2023,18:40:00,1/11/2023,18:49:00,10,Winter,0.05,1,94,Jackson,Johnson,JacksonJohnson@gmail.com,2/22/1998,male
78BD88A57024B8AD,classic,brand1,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/25/2023,18:22:00,1/25/2023,18:34:00,12,Winter,0.05,1,95,Jack,Harris,JackHarris@gmail.com,3/26/1947,male
6B8B2AF7AF5259DC,classic,brand2,Walsh Park,18067,Walsh Park,18067,41.91,-87.67,41.91,-87.67,member,1/29/2023,13:19:00,1/29/2023,13:19:00,0,Winter,0.05,1,96,Lucas,Thomas,LucasThomas@gmail.com,8/19/1947,male
5D186E2B148D619D,classic,brand3,Adler Planetarium,13431,Adler Planetarium,13431,41.87,-87.61,41.87,-87.61,non-member,1/23/2023,18:17:00,1/23/2023,18:21:00,4,Winter,0.05,1,97,Noah,Robinson,NoahRobinson@gmail.com,12/26/1953,male
012B27600B44F59E,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/30/2023,8:45:00,1/30/2023,8:51:00,6,Winter,0.05,1,98,Henry,Jackson,HenryJackson@gmail.com,2/17/1962,male
A0E5E97FD66D32EC,classic,brand1,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/4/2023,9:27:00,1/4/2023,9:40:00,13,Winter,0.05,1,99,Liam,Allen,LiamAllen@gmail.com,10/16/1991,male
6FAB9C6EA881BAA1,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/28/2023,9:06:00,1/28/2023,9:20:00,14,Winter,0.05,1,100,Alexander,Davis,AlexanderDavis@gmail.com,5/22/1960,male
032CDDA1855FE362,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/10/2023,18:31:00,1/10/2023,18:45:00,14,Winter,0.05,1,101,Oliver,Thomas,OliverThomas@gmail.com,6/26/1974,male
479CEEB65D9FCBD7,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/11/2023,12:57:00,1/11/2023,13:11:00,14,Winter,0.05,1,102,Samuel,Martinez,SamuelMartinez@gmail.com,1/10/1971,male
C4F53D25678A240E,classic,brand1,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/3/2023,18:18:00,1/3/2023,18:24:00,5,Winter,0.05,1,103,Samuel,Rodriguez,SamuelRodriguez@gmail.com,3/30/2002,male
56701CD398F0999E,classic,brand2,Stetson Ave & South Water St,TA1308000029,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.89,-87.62,member,1/30/2023,12:53:00,1/30/2023,12:53:00,1,Winter,0.05,1,104,Liam,Smith,LiamSmith@gmail.com,11/3/2002,male
A6A3F658407D6F2B,classic,brand3,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/2/2023,14:02:00,1/2/2023,14:16:00,14,Winter,0.05,1,105,Jackson,Clark,JacksonClark@gmail.com,4/4/1947,male
F5A255C167475F62,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/6/2023,18:24:00,1/6/2023,18:37:00,14,Winter,0.05,1,106,Mason,Martin,MasonMartin@gmail.com,11/7/1957,male
5AC0357D0B43AEA8,classic,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/26/2023,7:41:00,1/26/2023,7:52:00,11,Winter,0.05,1,107,Henry,Taylor,HenryTaylor@gmail.com,1/31/1962,male
2FEADE086F113873,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,Stetson Ave & South Water St,TA1308000029,41.87,-87.62,41.89,-87.62,member,1/20/2023,17:04:00,1/20/2023,17:15:00,10,Winter,0.05,1,108,Noah,Lee,NoahLee@gmail.com,3/11/1980,male
EC02BC63A28AF209,classic,brand3,Broadway & Wilson Ave,13074,Ashland Ave & Belle Plaine Ave,13249,41.97,-87.66,41.96,-87.67,non-member,1/12/2023,17:21:00,1/12/2023,17:31:00,9,Winter,0.05,1,109,Liam,Garcia,LiamGarcia@gmail.com,8/24/1946,male
E23D25B2938A9390,classic,brand4,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,non-member,1/24/2023,23:28:00,1/24/2023,23:40:00,12,Winter,0.05,1,110,Aiden,Allen,AidenAllen@gmail.com,2/26/1957,male
3B2346DEE2229A76,classic,brand1,New St & Illinois St,TA1306000013,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/10/2023,10:07:00,1/10/2023,10:09:00,2,Winter,0.05,1,111,Alexander,Moore,AlexanderMoore@gmail.com,9/29/2005,male
2E7D5ACA051186A6,classic,brand2,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/3/2023,11:50:00,1/3/2023,11:55:00,5,Winter,0.05,1,112,Lucas,Wilson,LucasWilson@gmail.com,1/22/1989,male
74CEFD32297A83F4,classic,brand3,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,non-member,1/29/2023,16:31:00,1/29/2023,16:35:00,4,Winter,0.05,1,113,Lucas,White,LucasWhite@gmail.com,11/20/1984,male
4EF25B408C0DA7EA,classic,brand4,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/12/2023,12:09:00,1/12/2023,12:14:00,5,Winter,0.05,1,114,Lucas,Anderson,LucasAnderson@gmail.com,8/11/1966,male
CA19FCF60EA77EF1,classic,brand1,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/24/2023,11:57:00,1/24/2023,12:02:00,5,Winter,0.05,1,115,Alexander,Anderson,AlexanderAnderson@gmail.com,1/13/2009,male
CA362EF2348729C2,classic,brand2,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/11/2023,11:53:00,1/11/2023,11:58:00,5,Winter,0.05,1,116,Jack,Robinson,JackRobinson@gmail.com,6/25/1974,male
41426FF8D7D196D1,classic,brand3,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/3/2023,8:51:00,1/3/2023,8:56:00,5,Winter,0.05,1,117,Mason,Young,MasonYoung@gmail.com,8/10/1984,male
B6562AFE2D598BB8,classic,brand4,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/11/2023,8:47:00,1/11/2023,8:52:00,6,Winter,0.05,1,118,Lucas,Davis,LucasDavis@gmail.com,7/16/2005,male
58C415737EDAB682,classic,brand1,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/11/2023,16:35:00,1/11/2023,16:40:00,4,Winter,0.05,1,119,Noah,Smith,NoahSmith@gmail.com,6/27/1979,male
51FBFC3FDC8EB19E,classic,brand2,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/4/2023,12:50:00,1/4/2023,12:53:00,4,Winter,0.05,1,120,Aiden,Williams,AidenWilliams@gmail.com,2/13/1977,male
879A4FD331AED959,classic,brand3,Walsh Park,18067,Albany Ave & Bloomingdale Ave,15655,41.91,-87.67,41.91,-87.71,member,1/14/2023,17:24:00,1/14/2023,17:37:00,13,Winter,0.05,1,121,Benjamin,Clark,BenjaminClark@gmail.com,9/13/1987,male
2F82BCE38B5B8936,classic,brand4,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/10/2023,17:49:00,1/10/2023,17:54:00,5,Winter,0.05,1,122,Jack,Jones,JackJones@gmail.com,5/5/1992,male
4946B1D463BD2278,classic,brand1,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/12/2023,9:10:00,1/12/2023,9:14:00,4,Winter,0.05,1,123,Oliver,Martinez,OliverMartinez@gmail.com,3/25/1964,male
E545CFDB77BEC202,classic,brand2,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/19/2023,11:46:00,1/19/2023,11:51:00,5,Winter,0.05,1,124,Liam,King,LiamKing@gmail.com,6/22/2002,male
EDC1F09E9E9DCE87,classic,brand3,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/9/2023,12:11:00,1/9/2023,12:17:00,6,Winter,0.05,1,125,Samuel,Garcia,SamuelGarcia@gmail.com,9/17/1983,male
DEFF55378EE0369B,classic,brand4,Richmond St & Diversey Ave,15645,Albany Ave & Bloomingdale Ave,15655,41.93,-87.7,41.91,-87.71,member,1/13/2023,9:59:00,1/13/2023,10:11:00,11,Winter,0.05,1,126,Benjamin,White,BenjaminWhite@gmail.com,10/24/1960,male
AF7B735E4FCE041A,classic,brand1,Federal St & Polk St,SL-008,Canal St & Jackson Blvd,13138,41.87,-87.63,41.88,-87.64,member,1/15/2023,14:05:00,1/15/2023,14:13:00,8,Winter,0.05,1,127,Liam,Allen,LiamAllen@gmail.com,8/6/1956,male
E223B1125B0DD2BA,classic,brand2,Carpenter St & Huron St,13196,Canal St & Jackson Blvd,13138,41.89,-87.65,41.88,-87.64,non-member,1/12/2023,7:53:00,1/12/2023,8:04:00,11,Winter,0.05,1,128,Henry,Allen,HenryAllen@gmail.com,2/4/1977,male
6D3F9A97705BAE4B,classic,brand3,Carpenter St & Huron St,13196,Canal St & Jackson Blvd,13138,41.89,-87.65,41.88,-87.64,non-member,1/6/2023,12:20:00,1/6/2023,12:30:00,10,Winter,0.05,1,129,Jackson,Smith,JacksonSmith@gmail.com,1/15/1997,male
70121F765B0E7B47,classic,brand4,Carpenter St & Huron St,13196,Canal St & Jackson Blvd,13138,41.89,-87.65,41.88,-87.64,non-member,1/20/2023,12:43:00,1/20/2023,12:52:00,10,Winter,0.05,1,130,Jackson,Smith,JacksonSmith@gmail.com,1/7/1948,male
27E7BED22458B173,classic,brand1,Halsted St & 18th St,13099,Canal St & Jackson Blvd,13138,41.86,-87.65,41.88,-87.64,member,1/11/2023,7:35:00,1/11/2023,7:48:00,12,Winter,0.05,1,131,Aiden,Allen,AidenAllen@gmail.com,6/9/1948,male
22A41EEE679BDE1B,classic,brand2,Wolcott Ave & Polk St,TA1309000064,Canal St & Jackson Blvd,13138,41.87,-87.67,41.88,-87.64,member,1/11/2023,16:39:00,1/11/2023,16:52:00,14,Winter,0.05,1,132,Samuel,Moore,SamuelMoore@gmail.com,12/17/1955,male
3F99BA07A136847C,classic,brand3,Halsted St & 63rd St,KA1503000055,Racine Ave & 61st St,562,41.78,-87.64,41.78,-87.65,non-member,1/30/2023,16:44:00,1/30/2023,16:51:00,7,Winter,0.05,1,133,Benjamin,Lee,BenjaminLee@gmail.com,11/25/1997,male
59E70FB93B54EB40,classic,brand4,Halsted St & 63rd St,KA1503000055,Racine Ave & 61st St,562,41.78,-87.64,41.78,-87.65,non-member,1/21/2023,8:51:00,1/21/2023,8:56:00,5,Winter,0.05,1,134,Samuel,Brown,SamuelBrown@gmail.com,8/18/1950,male
FDC1528613DDC7F5,classic,brand1,Carpenter St & Huron St,13196,Canal St & Jackson Blvd,13138,41.89,-87.65,41.88,-87.64,non-member,1/5/2023,7:56:00,1/5/2023,8:08:00,12,Winter,0.05,1,135,Oliver,White,OliverWhite@gmail.com,10/8/2007,male
5A9FCA0F59A89036,classic,brand2,Daley Center Plaza,TA1306000010,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/9/2023,9:22:00,1/9/2023,9:33:00,10,Winter,0.05,1,136,Henry,Thompson,HenryThompson@gmail.com,2/11/1956,male
F96D5A74A3E41399,electric,brand3,Lincoln Ave & Fullerton Ave,TA1309000058,Hampden Ct & Diversey Ave,202480,41.92,-87.65,41.93,-87.64,member,1/21/2023,20:05:00,1/21/2023,20:16:00,11,Winter,0.07,1,137,Liam,Anderson,LiamAnderson@gmail.com,2/17/1996,male
58E68156DAE3E311,electric,brand4,Lakeview Ave & Fullerton Pkwy,TA1309000019,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,member,1/31/2023,7:18:00,1/31/2023,7:21:00,3,Winter,0.07,1,138,Benjamin,Jackson,BenjaminJackson@gmail.com,1/28/1992,male
2F7194B6012A98D4,electric,brand1,Kimbark Ave & 53rd St,TA1309000037,Greenwood Ave & 47th St,TA1308000002,41.8,-87.59,41.81,-87.6,member,1/15/2023,21:18:00,1/15/2023,21:32:00,14,Winter,0.07,1,139,Benjamin,Young,BenjaminYoung@gmail.com,6/11/1965,male
34EAB943F88C4C5D,electric,brand2,Kimbark Ave & 53rd St,TA1309000037,Greenwood Ave & 47th St,TA1308000002,41.8,-87.59,41.81,-87.6,member,1/25/2023,20:49:00,1/25/2023,21:02:00,12,Winter,0.07,1,140,Henry,Rodriguez,HenryRodriguez@gmail.com,10/1/1947,male
F3344545150C3222,electric,brand3,Broadway & Waveland Ave,13325,Hampden Ct & Diversey Ave,202480,41.95,-87.65,41.93,-87.64,member,1/9/2023,19:11:00,1/9/2023,19:19:00,8,Winter,0.07,1,141,Jackson,White,JacksonWhite@gmail.com,10/18/1994,male
9DC70E5EE9D6A93F,electric,brand4,Broadway & Waveland Ave,13325,Hampden Ct & Diversey Ave,202480,41.95,-87.65,41.93,-87.64,non-member,1/3/2023,20:25:00,1/3/2023,20:35:00,10,Winter,0.07,1,142,Jackson,Young,JacksonYoung@gmail.com,9/26/1959,male
06EF8DD39CF7170F,electric,brand1,Clark St & Berwyn Ave,KA1504000146,Clark St & Elmdale Ave,KA1504000148,41.98,-87.67,41.99,-87.67,member,1/1/2023,18:04:00,1/1/2023,18:09:00,4,Winter,0.07,1,143,Henry,Hall,HenryHall@gmail.com,2/20/1984,male
2B8E0781ED90C27C,electric,brand2,Avondale Ave & Irving Park Rd,15624,Campbell Ave & Irving Park Rd,439,41.95,-87.73,41.95,-87.69,non-member,1/11/2023,17:03:00,1/11/2023,17:13:00,10,Winter,0.07,1,144,Jackson,Thomas,JacksonThomas@gmail.com,2/23/1978,male
A552D9830672F73A,electric,brand3,Clark St & Newport St,632,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,member,1/17/2023,12:46:00,1/17/2023,12:54:00,9,Winter,0.07,1,145,Aiden,Harris,AidenHarris@gmail.com,1/3/1964,male
D2ECC02AA1214A94,electric,brand4,Clark St & Newport St,632,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,non-member,1/14/2023,10:50:00,1/14/2023,10:57:00,6,Winter,0.07,1,146,Samuel,Anderson,SamuelAnderson@gmail.com,7/13/1976,male
C1D80BC2F7A0AF30,electric,brand1,Hampden Ct & Diversey Ave,202480,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,non-member,1/19/2023,19:17:00,1/19/2023,19:18:00,0,Winter,0.07,1,147,Henry,Brown,HenryBrown@gmail.com,11/18/1968,male
4A9867D6863D6C63,electric,brand2,Komensky Ave & 55th St,347,Pulaski Rd & 51st St,343,41.79,-87.72,41.8,-87.72,member,1/10/2023,7:39:00,1/10/2023,7:42:00,4,Winter,0.07,1,148,Ethan,Young,EthanYoung@gmail.com,11/6/1986,male
650449350AB6764F,electric,brand3,Komensky Ave & 55th St,347,Pulaski Rd & 51st St,343,41.79,-87.72,41.8,-87.72,member,1/24/2023,7:40:00,1/24/2023,7:43:00,3,Winter,0.07,1,149,Liam,Wright,LiamWright@gmail.com,2/4/1977,male
543671E294B78165,electric,brand4,Clark St & Berwyn Ave,KA1504000146,Clark St & Elmdale Ave,KA1504000148,41.95,-87.7,41.99,-87.67,member,1/23/2023,20:03:00,1/23/2023,20:08:00,5,Winter,0.07,1,150,Noah,Brown,NoahBrown@gmail.com,11/5/1975,male
1205FC65208CE443,electric,brand1,Lincoln Ave & Diversey Pkwy,TA1307000064,Hampden Ct & Diversey Ave,202480,41.93,-87.66,41.93,-87.64,member,1/12/2023,13:03:00,1/12/2023,13:10:00,7,Winter,0.07,1,151,Jack,Johnson,JackJohnson@gmail.com,8/15/1961,male
BD8BFC9CDEA07766,electric,brand2,Hampden Ct & Diversey Ave,202480,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,non-member,1/2/2023,13:49:00,1/2/2023,13:49:00,0,Winter,0.07,1,152,Benjamin,Allen,BenjaminAllen@gmail.com,5/18/1968,male
EC40E662B5BEC789,electric,brand3,Pulaski Rd & 51st St,343,Pulaski Rd & 51st St,343,41.8,-87.72,41.8,-87.72,non-member,1/12/2023,22:36:00,1/12/2023,22:36:00,0,Winter,0.07,1,153,Alexander,Smith,AlexanderSmith@gmail.com,11/16/1945,male
8E702D934C1EB27E,electric,brand4,Hampden Ct & Diversey Ave,202480,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,member,1/15/2023,20:38:00,1/15/2023,20:39:00,1,Winter,0.07,1,154,Noah,Martinez,NoahMartinez@gmail.com,3/17/1981,male
98DBCBE308F96D52,electric,brand1,Lakeview Ave & Fullerton Pkwy,TA1309000019,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,member,1/9/2023,7:38:00,1/9/2023,7:41:00,3,Winter,0.07,1,155,Aiden,Rodriguez,AidenRodriguez@gmail.com,2/1/1996,male
A5C960348A839100,electric,brand2,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,Sacramento Blvd & Franklin Blvd,KA1504000113,41.9,-87.68,41.89,-87.7,member,1/12/2023,7:01:00,1/12/2023,7:11:00,10,Winter,0.07,1,156,Jack,Harris,JackHarris@gmail.com,9/23/1961,male
AA0B10BFA2FF5308,electric,brand3,Clark St & Berwyn Ave,KA1504000146,Clark St & Elmdale Ave,KA1504000148,41.98,-87.67,41.99,-87.67,non-member,1/19/2023,13:55:00,1/19/2023,13:59:00,4,Winter,0.07,1,157,Benjamin,Allen,BenjaminAllen@gmail.com,11/16/1983,male
E6F1FBAB4F2393FE,electric,brand4,Hoyne Ave & Balmoral Ave,655,Clark St & Elmdale Ave,KA1504000148,41.98,-87.68,41.99,-87.67,non-member,1/9/2023,15:32:00,1/9/2023,15:40:00,8,Winter,0.07,1,158,Mason,Jones,MasonJones@gmail.com,5/12/1981,male
278C5B9B24F9676B,electric,brand1,Hoyne Ave & Balmoral Ave,655,Clark St & Elmdale Ave,KA1504000148,41.98,-87.68,41.99,-87.67,non-member,1/1/2023,15:34:00,1/1/2023,15:43:00,8,Winter,0.07,1,159,Jackson,Taylor,JacksonTaylor@gmail.com,8/21/1982,male
A4BE2D7293656425,electric,brand2,Hoyne Ave & Balmoral Ave,655,Clark St & Elmdale Ave,KA1504000148,41.98,-87.68,41.99,-87.67,non-member,1/7/2023,15:33:00,1/7/2023,15:43:00,9,Winter,0.07,1,160,Oliver,Jones,OliverJones@gmail.com,8/6/1951,male
429CC513038C65E7,electric,brand3,Western Ave & Howard St,527,Valli Produce - Evanston Plaza,599,42.02,-87.69,42.04,-87.7,non-member,1/25/2023,16:11:00,1/25/2023,16:22:00,11,Winter,0.07,1,161,Samuel,Martin,SamuelMartin@gmail.com,2/14/2006,male
63DA8430ACDEFB7D,electric,brand4,Hoyne Ave & Balmoral Ave,655,Clark St & Elmdale Ave,KA1504000148,41.98,-87.68,41.99,-87.67,non-member,1/3/2023,15:36:00,1/3/2023,15:45:00,9,Winter,0.07,1,162,Liam,Young,LiamYoung@gmail.com,12/28/1980,male
7AA53F31FAFBE0DC,electric,brand1,Hoyne Ave & Balmoral Ave,655,Clark St & Elmdale Ave,KA1504000148,41.98,-87.68,41.99,-87.67,non-member,1/2/2023,15:41:00,1/2/2023,15:50:00,9,Winter,0.07,1,163,Aiden,Miller,AidenMiller@gmail.com,6/18/1946,male
882DE4F49E547261,electric,brand2,Wolcott (Ravenswood) Ave & Montrose Ave,TA1307000144,Campbell Ave & Irving Park Rd,439,41.96,-87.68,41.95,-87.69,member,1/14/2023,7:24:00,1/14/2023,7:32:00,9,Winter,0.07,1,164,Samuel,Thomas,SamuelThomas@gmail.com,11/7/1966,male
F7EB54F292068ED0,electric,brand3,Racine Ave & Fullerton Ave,TA1306000026,Hampden Ct & Diversey Ave,202480,41.93,-87.66,41.93,-87.64,member,1/21/2023,11:53:00,1/21/2023,12:02:00,9,Winter,0.07,1,165,Liam,Wright,LiamWright@gmail.com,9/16/1967,male
890A0810A59C4845,electric,brand4,Springfield Ave & 47th St,344,Pulaski Rd & 51st St,343,41.81,-87.72,41.8,-87.72,member,1/18/2023,8:53:00,1/18/2023,9:00:00,6,Winter,0.07,1,166,Alexander,Smith,AlexanderSmith@gmail.com,12/23/1994,male
E45F1695932FFAD9,electric,brand1,Clark St & Leland Ave,TA1309000014,Clark St & Elmdale Ave,KA1504000148,41.97,-87.67,41.99,-87.67,non-member,1/1/2023,21:27:00,1/1/2023,21:36:00,9,Winter,0.07,1,167,Jackson,Hall,JacksonHall@gmail.com,4/10/1956,male
6A0FCDE938DA7A43,electric,brand2,Benson Ave & Church St,596,Elmwood Ave & Austin St,598,42.05,-87.68,42.03,-87.68,member,1/2/2023,17:23:00,1/2/2023,17:32:00,9,Winter,0.07,1,168,Jackson,Young,JacksonYoung@gmail.com,11/17/1972,male
B033F18315C6114E,electric,brand3,Benson Ave & Church St,596,Elmwood Ave & Austin St,598,42.05,-87.68,42.03,-87.68,member,1/2/2023,17:23:00,1/2/2023,17:32:00,9,Winter,0.07,1,169,Alexander,Anderson,AlexanderAnderson@gmail.com,2/15/1995,male
24DF7A775073C6ED,electric,brand4,Clark St & Drummond Pl,TA1307000142,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,member,1/15/2023,18:21:00,1/15/2023,18:35:00,13,Winter,0.07,1,170,Mason,Taylor,MasonTaylor@gmail.com,2/11/1946,male
8913B121DA2714AE,electric,brand1,Southport Ave & Waveland Ave,13235,Hampden Ct & Diversey Ave,202480,41.95,-87.66,41.93,-87.64,non-member,1/7/2023,16:40:00,1/7/2023,16:49:00,9,Winter,0.07,1,171,Henry,Wright,HenryWright@gmail.com,1/15/1984,male
26F73EC6451F6190,electric,brand2,Burling St & Diversey Pkwy,TA1309000036,Hampden Ct & Diversey Ave,202480,41.93,-87.65,41.93,-87.64,member,1/8/2023,16:13:00,1/8/2023,16:16:00,3,Winter,0.07,1,172,Jack,Garcia,JackGarcia@gmail.com,4/5/1974,male
3E8510BCC70CB155,electric,brand3,Public Rack - Hyde Park Blvd & 55th St,768,Greenwood Ave & 47th St,TA1308000002,41.8,-87.58,41.81,-87.6,non-member,1/6/2023,18:53:00,1/6/2023,19:01:00,8,Winter,0.07,1,173,Liam,Johnson,LiamJohnson@gmail.com,1/14/1978,male
518F998226A2C9BE,electric,brand4,Clark St & Grace St,TA1307000127,Clark St & Elmdale Ave,KA1504000148,41.95,-87.66,41.99,-87.67,non-member,1/11/2023,20:21:00,1/11/2023,20:33:00,12,Winter,0.07,1,174,Alexander,Rodriguez,AlexanderRodriguez@gmail.com,6/1/1986,male
D6A1BB4DB98BEBA0,electric,brand1,Ravenswood Ave & Lawrence Ave,TA1309000066,Campbell Ave & Irving Park Rd,439,41.97,-87.67,41.95,-87.69,member,1/18/2023,16:07:00,1/18/2023,16:20:00,13,Winter,0.07,1,175,Lucas,Martin,LucasMartin@gmail.com,10/14/1974,male
46BE36F5FEC315B3,electric,brand2,Clark St & Grace St,TA1307000127,Hampden Ct & Diversey Ave,202480,41.95,-87.66,41.93,-87.64,member,1/5/2023,21:30:00,1/5/2023,21:39:00,10,Winter,0.07,1,176,Aiden,Lewis,AidenLewis@gmail.com,5/4/1955,male
6E3D70C90A30B82D,electric,brand3,Wilton Ave & Belmont Ave,TA1307000134,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,member,1/6/2023,18:50:00,1/6/2023,18:55:00,4,Winter,0.07,1,177,Ethan,Wilson,EthanWilson@gmail.com,11/16/1953,male
0415938C885244E1,electric,brand4,California Ave & Fletcher St,15642,Campbell Ave & Irving Park Rd,439,41.94,-87.7,41.95,-87.69,non-member,1/10/2023,7:06:00,1/10/2023,7:14:00,8,Winter,0.07,1,178,Henry,Rodriguez,HenryRodriguez@gmail.com,1/11/1982,male
24F28CF998FE161D,electric,brand1,Ellis Ave & 58th St,TA1309000011,Greenwood Ave & 47th St,TA1308000002,41.79,-87.6,41.81,-87.6,non-member,1/9/2023,16:43:00,1/9/2023,16:51:00,8,Winter,0.07,1,179,Benjamin,King,BenjaminKing@gmail.com,3/17/1999,male
182F5D7720C5C43C,electric,brand2,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/5/2023,20:33:00,1/5/2023,20:42:00,9,Winter,0.07,1,180,Benjamin,Rodriguez,BenjaminRodriguez@gmail.com,5/4/1999,male
89D9AC1BD950B6E7,electric,brand3,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/19/2023,20:54:00,1/19/2023,21:02:00,8,Winter,0.07,1,181,Liam,Martinez,LiamMartinez@gmail.com,9/5/1997,male
93FF2588B378BECE,electric,brand4,Sawyer Ave & Irving Park Rd,KA1504000096,Campbell Ave & Irving Park Rd,439,41.95,-87.71,41.95,-87.69,member,1/28/2023,13:40:00,1/28/2023,13:47:00,6,Winter,0.07,1,182,Liam,Martinez,LiamMartinez@gmail.com,9/4/2007,male
F12DCF9B53C447E9,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/25/2023,18:48:00,1/25/2023,19:02:00,14,Winter,0.07,1,183,Aiden,Taylor,AidenTaylor@gmail.com,11/3/1952,male
C36C7974110BDC67,electric,brand2,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/31/2023,9:12:00,1/31/2023,9:22:00,10,Winter,0.07,1,184,Ethan,Clark,EthanClark@gmail.com,6/13/1963,male
6D3C2BF600B438B9,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/7/2023,15:29:00,1/7/2023,15:36:00,7,Winter,0.07,1,185,Oliver,Davis,OliverDavis@gmail.com,10/14/1976,male
